Date,portfolio_plot,benchmark_plot,es_only_plot,es_weighted_plot,alts_weighted_plot
2002-11-14,948597.3503689193,959340.9513685888,933253.3647785955,952177.1809611736,995244.7755079534
2002-11-15,955610.4137264146,966250.3321817698,939505.1437400887,954498.5584144768,1000176.3324995843
2002-11-18,947707.4616748273,956683.497209673,930813.6461594763,951300.1534146353,995256.2832786466
2002-11-19,947669.7536723356,954557.5338825403,928882.2022526735,950585.8712506765,995963.9699247935
2002-11-20,949890.8899675101,976614.4034015412,948920.9327857521,957991.2790579018,990539.3779775229
2002-11-21,951511.1623500423,994419.3462662766,966789.330297239,966562.1036950211,983366.9648545019
2002-11-22,958256.7067414453,987244.220037204,959584.5362501525,963076.9803577885,993884.0609205109
2002-11-25,948945.1040845664,988307.2017007702,960651.9131460171,963587.8118204708,983699.0869685668
2002-11-26,939806.7562042932,968907.7863406852,941172.2847964868,954168.6646936312,983841.7944272275
2002-11-27,946898.5609984392,996811.0550093006,969190.9283129346,967714.7684634821,977298.5226195133
2002-11-28,947788.041744993,998671.2729205417,971058.8378806978,968623.80316916,977298.5226195133
2002-11-29,946003.997504762,994950.8370980595,967323.0187451714,966805.7337578043,977293.2816151585
2002-12-02,945112.2856109114,994153.6008503848,966522.4860732729,966416.1453621782,976765.8906652881
2002-12-03,944354.7481665144,981929.3117193724,954247.6517708291,960439.229919415,982023.9065253839
2002-12-04,946827.4100617017,976880.1488174325,949177.6115154718,957983.8040028253,987105.808444538
2002-12-05,948098.0757083287,965718.8413499863,937970.1541088928,952584.0354275865,993994.4462676542
2002-12-06,954337.4504665135,971299.4950837095,943573.8828121823,955265.1034964815,997738.2436472204
2002-12-09,941937.7766555949,945522.1897422266,917689.9930874639,942927.4607013286,997660.8657343955
2002-12-10,946053.6812493118,958809.4605368053,929110.925873216,949287.5700909978,995290.9688217931
2002-12-11,949713.974637314,959075.205952697,929339.6494937583,949415.0731270718,999008.0799269057
2002-12-12,962278.5391369555,958809.4605368053,929110.925873216,949288.0444410543,1012358.4616529966
2002-12-13,954633.9020259654,943396.2264150939,915844.955881755,942017.5538533346,1012069.5140465292
2002-12-16,970841.6622971401,967579.0592612275,936658.8053511161,953427.9847826901,1016993.461898699
2002-12-17,965413.047323792,959606.6967844802,929797.0967348432,949684.3001518722,1015300.0596124675
2002-12-18,970606.5317674413,948445.389317034,920190.7046720613,944434.3655090916,1026374.5776385842
2002-12-19,979069.0658062736,941801.7539197445,914472.6141585003,941343.3079479188,1038682.5839508526
2002-12-20,963353.4420056704,947233.5746495478,918353.2804188915,943840.505318123,1019254.6486842984
2002-12-23,974133.9600159407,953494.5522189739,922843.8986703533,946773.6118429215,1027493.2698717855
2002-12-24,975793.3278297663,947648.1530693591,918650.6322937422,944056.618003088,1032192.1697178651
2002-12-26,980428.796637971,946850.9168216846,918078.8232423861,943687.8103168899,1037498.7980198907
2002-12-27,974804.8929512218,926654.2652139248,903592.9939413654,934392.4893440114,1041766.8900607617
2002-12-30,967975.8894541912,932766.409779431,907976.8633350953,937193.9078058911,1031345.4442255321
2002-12-31,976916.642360232,934360.8822747804,909120.4814378076,937932.0748962049,1040059.1887061963
2003-01-02,983028.7617229045,964655.85968642,933736.2257552963,951839.8366680517,1031144.2479760456
2003-01-03,993199.1398031547,967313.3138453359,935896.3932826414,953070.2078890977,1040479.5450187441
2003-01-06,1001598.471716499,984852.5112941797,951820.6400195177,961117.8935890336,1040492.9534720606
2003-01-07,993178.9861477508,981929.3117193724,949164.904647664,959776.6297789164,1033198.5526649292
2003-01-08,997133.7753124963,967313.3138453359,935886.227788395,953022.8973586749,1044583.0837355956
2003-01-09,999768.7668234772,982992.2933829386,950130.6266010654,960188.297229725,1039489.6586890889
2003-01-10,1002781.4271688238,984852.5112941797,952323.831984711,961284.1991601812,1041435.6004697958
2003-01-13,1003115.7933026813,984852.5112941797,952323.831984711,961284.1991601812,1041782.8554008865
2003-01-14,1000602.3514475824,987775.710868987,955818.2206318872,963025.5059162255,1037285.402925477
2003-01-15,994147.6901317338,979006.1121445649,945335.054690359,957778.9769546294,1036245.2017323623
2003-01-16,1001727.4720184162,974222.6946585166,939616.9641767982,954914.3454647418,1047245.2689505769
2003-01-17,992243.0553970643,959872.4422003713,922462.6926361161,946410.9875878354,1046655.4368844021
2003-01-20,992738.623241573,960669.6784480461,923415.7077217094,946883.6649732675,1046655.4368844021
2003-01-21,980301.141031188,944459.20807866,904037.7343146424,935040.0664849555,1046634.0016957785
2003-01-22,977153.7181249462,932766.4097794304,892276.2574716383,928092.7768318416,1051050.0315663046
2003-01-23,981964.5324602795,938612.8089290452,897577.5627210995,931544.4768815278,1052315.6647478975
2003-01-24,976776.8914385547,914429.976082912,875607.3882812182,917284.0984726439,1062865.5463245986
2003-01-27,968297.004699707,900611.21445655,865020.0260236652,911680.3957415377,1060131.3431364
2003-01-28,973827.7662465917,908317.8315174057,870916.0126865369,914802.9719534359,1062555.6158643016
2003-01-29,968239.6973773685,914961.4669146951,876623.9377058513,917488.7272671633,1053338.8643364352
2003-01-30,966479.9497479737,892904.5973956942,857639.8772008294,908494.2285091112,1061750.7419107824
2003-01-31,972547.324207011,908583.5769332972,868870.2069694628,914836.7559796505,1061003.7412678238
2003-02-03,976280.1944479987,912569.7581716708,871729.2522262431,916450.3903742819,1063204.677520218
2003-02-04,990200.4089467151,902737.1777836827,864676.9405928516,912478.3173242185,1082972.4324193157
2003-02-05,974866.4761027794,897688.0148817427,861055.4832675965,910475.9946086025,1068578.3124485395
2003-02-06,962897.3476031591,893436.0882274774,858005.8349936975,908767.0642390908,1057464.299816505
2003-02-07,958183.4847147746,882806.2715918144,850381.7143089497,904449.7505881626,1057311.219683825
2003-02-10,950865.7672990503,888652.6707414292,854574.980685561,906824.6185267003,1046460.2110364736
2003-02-11,946599.913017643,882009.0353441399,849809.9052575936,904097.9953654786,1044911.9697184787
2003-02-12,931586.1846336881,868190.273717778,839898.5483674216,898418.1905572211,1034903.3830940846
2003-02-13,939203.3756392448,870581.9824608021,841613.9755214899,899410.8014300821,1042221.9501087806
2003-02-14,942487.9681131924,889715.6524049955,853497.4382954498,907295.9879689926,1036729.6001423689
2003-02-17,944432.1188878029,894233.3244751523,856305.6560809986,909167.5452275348,1036729.6001423689
2003-02-18,949105.7048675533,905128.8865267069,863078.4166226162,913681.3009687251,1036712.8617205579
2003-02-19,951659.780255767,900079.723624767,859939.8202740616,911589.5268975934,1041876.1323783896
2003-02-20,950681.3491078607,891575.8703162366,854653.7632659699,908084.0378752954,1044811.4490706
2003-02-21,953090.5709340147,900611.21445655,860270.1988370675,911798.1157570241,1043185.9207795495
2003-02-24,949875.7275618704,884932.2349189471,850524.0312283983,905343.0963793352,1047052.3506443356
2003-02-25,951060.0085722466,892638.851979803,855314.5203919815,908504.1031300215,1044702.004188198
2003-02-26,947299.4915482106,879883.0720170073,847385.4348798438,903260.362145286,1046601.077755362
2003-02-27,948163.5535179718,891044.3794844535,854323.3847029642,907840.2617709877,1042249.0201525582
2003-02-28,952398.9207009847,893967.5790592609,856140.4667994957,909044.7425900069,1045521.8510405304
2003-03-03,951613.6368133517,888121.1799096463,851367.7672508437,906643.311842186,1047421.7476818097
2003-03-04,947439.2678696633,874036.6728673929,839918.8793559142,900868.5683756381,1049498.5177171938
2003-03-05,950871.5569742746,881743.2899282485,845436.2013581101,904022.0410571097,1049626.7880678726
2003-03-06,948416.2653068865,873505.1820356096,839527.5078274306,900651.4980138938,1050829.9094488514
2003-03-07,951059.6110172882,880680.308264682,844673.7892896353,903583.7586325806,1050337.49575527
2003-03-10,943991.8435235993,858623.4387456812,828853.7388687838,894565.5601166709,1053014.8190751304
2003-03-11,938975.1633491435,850651.0762689338,823135.648355223,891314.3412349686,1051245.843898953
2003-03-12,938263.7994003311,856497.4754185484,827328.9147318342,893702.5951125862,1047632.6378871436
2003-03-13,940850.910395705,885729.4711666218,848295.2466148904,905684.9386022454,1036475.1507960095
2003-03-14,942741.6956604547,886792.452830188,849057.6586833651,906125.2879412085,1038054.1674370148
2003-03-17,950970.3585331104,916290.1939941529,873025.3527426503,918326.4033580528,1033137.2014218962
2003-03-18,951628.7606539889,921870.8477278758,877561.7045500752,920645.5617295792,1031243.3878953848
2003-03-19,951313.7499245779,928514.4831251651,882962.1233684381,923411.5219813795,1027803.7858321598
2003-03-20,951600.9228878962,930906.1918681893,884906.2741430488,924410.5899750746,1027002.0355629814
2003-03-21,944052.5288221792,943034.78410261,895914.9702021965,929480.9137443148,1013222.5061872056
2003-03-24,937128.9144772006,917884.6664895022,873066.0147196356,918824.7821177827,1017407.8000446017
2003-03-25,941488.0724100217,927185.7560457074,880616.4355710975,922749.2648995655,1017794.8336255476
2003-03-26,940796.8095720399,922668.0839755506,876944.1507746106,920843.8093226999,1019149.2670022218
2003-03-27,940550.3111498705,922136.5931437674,876512.1172691416,920619.9366140774,1019130.0118603411
2003-03-28,940652.6893073138,917353.1756577193,872623.8157199203,918605.0441591523,1021471.4374935561
2003-03-31,937799.8303500371,900345.4690406583,858798.7435449112,911457.4395586627,1026321.4685057019
2003-04-01,941155.1492160786,910709.54026043,867223.3969015573,915792.2675854852,1025112.3922842243
2003-04-02,946053.1034722826,932500.6643635391,888047.4118651649,924917.2203146253,1020233.058064121
2003-04-03,943585.42920109,928248.7377092738,883981.2141666327,923128.3108797874,1019545.156217051
2003-04-04,946458.284335163,933829.3914429969,889841.6215996422,926246.1010856478,1019205.8493402003
2003-04-07,943212.9616202806,932234.9189476474,888306.6319684463,925350.7447228371,1016696.2975453036
2003-04-08,947022.4808217627,933563.6460271054,889577.3187492376,926098.7185146062,1019980.7970871996
2003-04-09,942052.2597449465,921339.3568960929,875528.6057008092,919239.5008552395,1022182.2338474221
2003-04-10,945007.8784379722,926654.2652139245,881627.9022486074,922215.2987773652,1022080.2062093257
2003-04-11,942585.2342846869,922933.8293914425,876992.4368722807,920132.0329646931,1021768.8362759966
2003-04-14,954841.1782894119,941801.7539197443,902243.524580165,933327.5987427661,1020401.2294384001
2003-04-15,961706.5332276453,950039.8618123833,914050.7461472776,939103.1631717904,1021423.5758752945
2003-04-16,950391.6289542383,934095.1368588886,891178.3840930347,927935.7712428507,1021552.3832933266
2003-04-17,959710.45329078,947382.4076534675,908317.4073923475,937240.7436512179,1021325.2336605205
2003-04-21,963667.772040489,949242.6255647084,910719.0054080429,938543.7266397408,1024116.7379007458
2003-04-22,977925.5768934117,966781.8230135525,933362.6438417436,950795.5543943346,1025900.0015909591
2003-04-23,983464.6695666385,975285.6763220831,944341.3776277803,956725.6416930036,1025312.3156060608
2003-04-24,977331.602640772,967047.5684294443,929316.7771317041,947484.2696261634,1028822.1555404555
2003-04-25,963631.7878102382,955089.0247143235,907588.0331801733,934179.9603024701,1028847.0014310911
2003-04-28,980921.8608983549,971033.749667818,932722.2177042249,951918.6049143593,1027770.9793923761
2003-04-29,982450.6594215399,973691.2038267337,936915.4840808361,954878.0831828024,1026177.4934072962
2003-04-30,987129.2208101258,973691.2038267337,936915.4840808361,954878.0831828024,1031064.2878253671
2003-05-01,989292.0412373747,972628.2221631674,934734.9855649981,953481.7445285119,1034831.1182597887
2003-05-02,1006292.3978945841,985915.492957746,961419.407961615,970627.4127153892,1034005.5288604022
2003-05-05,1005816.0443015713,984586.7658782883,958750.9657219534,968911.501122508,1035344.0103727871
2003-05-06,1019066.7724888579,993622.1100186016,976896.3729516529,980564.5887535342,1036531.672478454
2003-05-07,1010378.9282102969,988041.4562848787,965688.9155450738,973375.2424748043,1035294.622972893
2003-05-08,1001030.5309346066,978474.6213127819,946476.1314195096,961035.8135835314,1038840.0742869847
2003-05-09,1020489.947267417,990964.6558596859,969752.5718700442,977089.9389458263,1041680.6375047296
2003-05-12,1043384.4508681908,1003720.4358224816,997168.909852397,993441.6645663327,1047617.8910729381
2003-05-13,1038753.3607679904,1002125.9633271322,993738.0555442605,991176.7993280845,1045356.3878566803
2003-05-14,1038175.1384866178,999468.5091682165,988019.9650306997,987418.088702353,1048738.6588185674
2003-05-15,1046640.5579011613,1005846.399149614,1001743.3822632455,996409.790632409,1047740.1106118151
2003-05-16,1046115.2303612926,1003720.4358224816,997168.909852397,993409.7259451286,1050368.8450182774
2003-05-19,1002024.8264332443,980600.5846399145,928541.6581954214,949265.0246139073,1052774.9902985047
2003-05-20,999682.985208918,977145.894233324,922302.5861017363,945270.8790219454,1054744.216504704
2003-05-21,1004789.837688427,980069.0938081312,927474.2812995567,948575.0703276224,1056445.4927359093
2003-05-22,1014453.4568025017,989370.1833643366,943929.6751108038,959071.5347382608,1054915.8074669896
2003-05-23,1016564.0125577904,990964.6558596859,946750.5997641606,960873.5092589051,1055128.4907303308
2003-05-26,1019626.3676994975,993356.3646027101,951200.5448704916,963575.9272228269,1055339.51340021
2003-05-27,1046539.5137166568,1009301.0895562046,983963.932826414,985166.9434104561,1059548.1325929833
2003-05-28,1049115.2700429547,1011958.5437151204,989427.8859838165,988755.4518101583,1058296.461161201
2003-05-29,1047960.0572335939,1009035.344140313,983417.5375106737,984803.4409023419,1061361.101845449
2003-05-30,1067344.4306085047,1023917.0874302414,1014015.6751921278,1004864.442894384,1059372.8328580721
2003-06-02,1073526.2733242004,1029231.9957480729,1024943.5815069327,1012042.2643779991,1057941.3267256306
2003-06-03,1081778.2190658154,1033483.9224023382,1033685.9065587769,1017792.2362629279,1060062.7247767742
2003-06-04,1104310.0286866971,1048365.6656922664,1064284.044240231,1037877.0909703121,1061223.223543394
2003-06-05,1115098.0663877358,1053149.0831783148,1074790.0825438132,1044326.0138205488,1064996.3592569057
2003-06-06,1103384.9754577023,1049960.1381876161,1067775.8915138454,1040041.8699571943,1058178.4811148662
2003-06-09,1082930.7785099328,1038533.0853042782,1039884.3166754767,1024591.0340687697,1054282.5805948477
2003-06-10,1096134.3378018853,1048897.1565240498,1062154.3731956247,1038657.1511373494,1052663.1106799685
2003-06-11,1116426.0919012746,1060058.463991496,1086170.35335258,1053828.26576649,1056774.4285941767
2003-06-12,1122352.5719446228,1063513.1543980867,1093603.871020209,1058506.080141634,1057693.3593785104
2003-06-13,1103161.3346618395,1052086.101514749,1069016.0818118977,1043046.6930026207,1055055.2549230566
2003-06-16,1137682.0286113394,1074142.9710337496,1113296.9747489123,1067952.6097966235,1062877.9308058964
2003-06-17,1135866.1760966086,1074408.7164496414,1113830.6631968447,1068250.8111458695,1060884.688634056
2003-06-18,1133323.5745043566,1073079.9893701836,1109584.02797544,1066047.1465588692,1060698.4000212292
2003-06-19,1099344.1825757811,1057932.5006643638,1062505.0827471232,1041520.4895557606,1053300.0593281311
2003-06-20,1112155.0227163555,1064639.9123662969,1080419.7263083626,1050915.8186996195,1056072.7495885533
2003-06-23,1064939.6801510626,1042785.011958544,1021899.0159801568,1020304.23084561,1042000.1209199647
2003-06-24,1059715.2308993489,1043316.5027903271,1022803.7449680802,1020766.8533834125,1036415.7502189955
2003-06-25,1048530.0279616612,1033218.1769864471,1003972.1668767536,1010999.4576018193,1035393.6064273062
2003-06-26,1067646.2448555054,1045442.4661174595,1026768.2877241491,1022834.9324961791,1042149.2773240466
2003-06-27,1051231.5194584387,1034546.9040659048,1006450.0060992965,1012353.5193876461,1036805.8949857742
2003-06-30,1053564.4988368403,1034546.9040659048,1006429.6751108039,1012353.5193876461,1039106.8598328453
2003-07-01,1068939.1899054598,1043050.7573744352,1020661.3670556664,1019371.7290829152,1047066.89119221
2003-07-02,1090347.7183839777,1055540.7919213392,1041564.1645996829,1029623.2537286041,1057507.3182437434
2003-07-03,1074514.9704021062,1044379.4844538932,1022885.068922051,1020551.8680729034,1051468.4951789454
2003-07-07,1113652.1245689394,1065639.117725219,1058464.2987842069,1037930.8213418095,1071860.793762646
2003-07-08,1122699.4123541461,1070954.0260430505,1067359.106249746,1042194.2585515534,1076165.760575661
2003-07-09,1117316.7815995829,1064044.6452298695,1055795.8565445452,1036673.871278668,1076706.5596792018
2003-07-10,1094632.479560209,1051023.1198511827,1034003.5782539747,1026275.3178440407,1065646.8547646669
2003-07-11,1106515.9376807748,1060058.4639914958,1049124.750945391,1033566.2908104261,1069644.9611784825
2003-07-14,1120391.8443846635,1065904.8631411109,1058909.0391574837,1038266.469409937,1078194.2516719198
2003-07-15,1114124.8171818007,1064044.6452298695,1055795.8565445452,1036782.7630886796,1073704.0250782694
2003-07-16,1107537.5792368758,1057666.7552484719,1045122.0875858985,1031674.4656275862,1072645.9851268474
2003-07-17,1076304.098165026,1042519.2665426519,1019771.8863091123,1019530.2328402525,1055023.0001714944
2003-07-18,1088568.7649567528,1052883.3377624233,1035114.1585003863,1027979.9221183152,1058301.3180993842
2003-07-21,1070342.0296625844,1039596.0669678446,1015418.5133981215,1017180.2695285606,1051699.573898386
2003-07-22,1088919.4721039976,1048897.1565240496,1029205.4649697068,1024787.9875887854,1062087.5520328025
2003-07-23,1101834.7368095713,1049694.3927717244,1030387.2036758428,1025433.7466870869,1074015.310399728
2003-07-24,1086761.8492075899,1041987.7757108686,1015975.074208108,1018217.6580177096,1066880.9496192483
2003-07-25,1116155.3789231165,1059526.9731597127,1048682.5519456754,1034718.5713178159,1078447.2275911965
2003-07-28,1117489.5927526301,1056603.7735849053,1043231.305656081,1031997.4489065402,1082572.4872470524
2003-07-29,1106277.060044358,1051288.8652670737,1033319.9487659091,1027068.8561004058,1076880.4296577433
2003-07-30,1096126.8151251893,1048631.411108158,1027967.8160452162,1024591.4713496548,1069597.4377426808
2003-07-31,1106615.060168682,1051554.6106829655,1033838.3889724718,1027335.1953741948,1076967.593305819
2003-08-01,1088756.8245062826,1041190.539463194,1013024.5395031106,1017673.8411776253,1069715.911410603
2003-08-04,1087686.9046081686,1041987.7757108686,1014452.7914447201,1018422.1085049676,1067878.1705756937
2003-08-05,1040846.8488048665,1019930.906191868,970136.3192778432,997684.4452553695,1043635.8708048561
2003-08-06,1045731.369333124,1025777.3053414825,979031.1267433822,1002220.2521178647,1043788.7623502043
2003-08-07,1058006.2028600022,1035875.6311453623,994482.6779978042,1010087.3412078313,1047847.4056864962
2003-08-08,1056659.272312997,1039596.0669678444,1000175.3547757493,1012974.603130971,1043518.2117913511
2003-08-11,1066339.3670786577,1043050.7573744347,1005941.73138698,1015666.7228817348,1050304.6272100504
2003-08-12,1077737.4247878757,1052351.8469306396,1021507.6444516733,1022868.0287641645,1054084.393815613
2003-08-13,1077531.5792685733,1046771.1931969168,1012168.0966128572,1018562.6301352222,1058319.8587727002
2003-08-14,1081933.2393630263,1049960.138187616,1017504.9810921808,1021012.9704803422,1060097.0563002827
2003-08-15,1084838.026164096,1052883.337762423,1022397.1251982271,1023255.3592728719,1060614.990268911
2003-08-18,1104541.2916643305,1061652.936486845,1038730.5330785183,1031542.1622839887,1071288.948358979
2003-08-19,1116783.0970294788,1066170.6085570017,1047155.1864351644,1035778.7066192945,1078762.428346354
2003-08-20,1112152.71339204,1061918.6819027364,1037975.7451307283,1031239.0507014515,1079017.732082445
2003-08-21,1118353.6620127086,1065107.6268934356,1044837.4537470011,1034632.3793546979,1081483.3863108899
2003-08-22,1105219.8443771286,1055009.3010895555,1023108.7097954703,1023911.2570151563,1079989.173301458
2003-08-25,1107008.9653150705,1056338.0281690136,1025967.7550522506,1025323.9032020067,1080247.4365647011
2003-08-26,1110810.864816592,1058198.2460802544,1029970.4184117431,1027301.1356894495,1081874.2796489124
2003-08-27,1120656.1425816738,1058463.991496146,1030542.2274630993,1027583.173544359,1091166.067759749
2003-08-28,1132153.3151006987,1064310.3906457608,1043122.0265929329,1033735.1836849446,1095828.0192328622
2003-08-29,1145663.2680446606,1071219.7714589417,1057989.0619281908,1040974.9934872187,1101229.8237604348
2003-09-01,1154354.765625273,1075737.4435290985,1067709.8158012445,1045685.6559104921,1104600.899960223
2003-09-02,1172866.1306478402,1086367.2601647617,1092091.7537510674,1056735.8929798948,1110641.58499001
2003-09-03,1179870.1530037427,1091682.168482593,1104290.3468466636,1062231.2734121243,1111498.312010458
2003-09-04,1196564.4329050723,1093010.895562051,1108216.7689993088,1064077.6781706514,1125293.1391980473
2003-09-05,1179140.7862369989,1086633.0055806534,1089003.9848737444,1055128.133569913,1118371.7060474283
2003-09-08,1217599.3931199936,1095402.6043050752,1115421.5630463953,1067510.5650357904,1141723.6565162037
2003-09-09,1191794.2870614761,1088493.2234918945,1094607.713577034,1057951.9810883345,1127749.7120075196
2003-09-10,1134333.8283522842,1077331.9160244484,1060985.3413572968,1042318.114591557,1090042.3614480367
2003-09-11,1152451.281403485,1080786.6064310388,1071392.2660919775,1047327.1627330533,1102214.000505179
2003-09-12,1156560.6722150974,1082115.3335104967,1075394.92945147,1049232.5455668734,1104139.0186537385
2003-09-15,1141032.8813825157,1078394.8976880147,1064187.4720448907,1043906.7582351948,1094919.51866807
2003-09-16,1194208.5813972864,1094339.6226415092,1112219.4323588014,1066924.740526754,1121803.3860387336
2003-09-17,1188076.2491647715,1091947.913898485,1105014.6383117149,1063553.0433714446,1119587.9835319172
2003-09-18,1223635.1530796117,1104703.6938612806,1143440.2065628432,1081571.124159026,1134129.6549416059
2003-09-19,1231220.8890808276,1105075.7114918279,1144560.8741264823,1082089.9879104046,1140616.4377797656
2003-09-22,1170306.9664630913,1085570.0239170871,1082988.5573761938,1055039.4853932064,1112698.685871177
2003-09-23,1188782.753962041,1090087.6959872441,1094371.3695585222,1060469.3096953006,1124538.4331381589
2003-09-24,1135180.1022582457,1070688.280627159,1045208.4980097074,1037299.8977231533,1098401.792500984
2003-09-25,1114508.5733534917,1060589.954823279,1025350.2049995014,1027565.0458746606,1088708.274249464
2003-09-26,1104612.4593532863,1057135.2644166886,1019057.7640610228,1024214.3851574222,1082591.2853532212
2003-09-29,1125365.3188818756,1067499.3356364602,1037889.3421523497,1034323.3511021077,1092245.27877567
2003-09-30,1103067.305468749,1056603.7735849053,1018092.0421076214,1023788.9984745114,1081727.781114125
2003-10-01,1135546.0546997106,1080520.8610151473,1058103.4274611773,1043941.9283241004,1092284.7740976468
2003-10-02,1140232.3489432868,1083709.8060058462,1063440.3119405007,1046605.3807681988,1094005.7414542553
2003-10-03,1156974.9181996626,1093276.640977943,1079450.965378471,1054583.2005022494,1101730.4114711229
2003-10-06,1166337.3425110308,1098591.5492957744,1088345.7728440098,1058984.4806527218,1106047.7404684236
2003-10-07,1175824.2911797669,1102577.7305341482,1095016.878443164,1062272.6091941048,1111610.0363932261
2003-10-08,1169239.5839055975,1100186.021791124,1091014.2150836715,1060309.5735853794,1107439.1430514297
2003-10-09,1175699.7617036656,1103906.4576136062,1097759.0205161115,1063374.7065687964,1110356.4918889585
2003-10-10,1185031.6906180866,1106032.4209407386,1101621.9083297171,1065121.6224605495,1117345.6713027817
2003-10-13,1194485.5953035536,1110284.347595004,1109347.683956928,1068593.635376309,1122617.34340186
2003-10-14,1198856.7606990687,1113473.2925857028,1115142.0156773364,1071185.4565008301,1124002.6572549632
2003-10-15,1191959.4688975485,1110284.347595004,1108874.9884744738,1068174.465881254,1120695.4721607817
2003-10-16,1201692.9289404007,1115333.5104969437,1118773.6384968378,1072934.3403339912,1124853.0828134983
2003-10-17,1174286.7540480408,1103109.2213659312,1094808.4858111143,1061452.8394323338,1111236.4256942198
2003-10-20,1192127.200095509,1111081.583842679,1108892.7780894048,1069033.533818278,1120182.7352576253
2003-10-21,1196432.293501138,1109221.3659314378,1105601.6993271555,1067278.732451036,1126066.7797224186
2003-10-22,1170495.030666015,1095402.6043050757,1075161.1268065195,1052529.402365863,1117216.714968766
2003-10-23,1161158.020633159,1093276.640977943,1071064.4326252483,1050504.673418938,1110453.8713345134
2003-10-24,1164543.1271149241,1094871.1134732927,1074896.823956115,1052344.0267237641,1111746.8410103929
2003-10-27,1166657.5489099256,1095668.3497209675,1077006.1640122284,1053363.6826350577,1112688.1888203558
2003-10-28,1204757.8293334974,1110550.0930108957,1116854.9014578431,1072638.1656886002,1128665.9525904544
2003-10-29,1207878.6297074826,1112144.5655062452,1121124.4090413018,1074674.5723324486,1129446.8692804703
2003-10-30,1212359.0763377293,1114536.2742492694,1128293.623858526,1078018.7578146195,1130121.7583421092
2003-10-31,1209116.2826649146,1115599.2559128357,1131495.75454612,1079510.203673764,1125535.4006991645
2003-11-03,1225134.5599908999,1120648.4188147758,1146705.875312192,1086623.3990047907,1133029.936825094
2003-11-04,1219452.0508012285,1118522.4554876434,1140301.6139370038,1083648.0514719486,1130877.0500777191
2003-11-05,1227668.3124565037,1119851.1825671012,1144304.2772964963,1085511.1935837406,1136552.1788240697
2003-11-06,1238616.5522416115,1125166.0908849328,1160314.9307344665,1092926.612786639,1138923.7588991248
2003-11-07,1219546.0779002921,1116662.2375764023,1134697.8852337142,1081086.4805766623,1133726.6524522053
2003-11-10,1203756.5260562068,1112144.5655062455,1121088.8298114396,1074767.2588257897,1125675.1277206198
2003-11-11,1199807.2363500146,1111613.0746744624,1119487.7644676426,1074018.4719554277,1122766.2620274185
2003-11-12,1243490.8968830432,1123571.6183895832,1155511.7347030754,1090909.8561248123,1145986.8914211947
2003-11-13,1243013.1219108414,1124634.6000531495,1158713.8653906696,1092381.350811607,1144000.7931061073
2003-11-14,1213126.5627772182,1115067.7650810527,1129894.689202323,1079114.937715087,1130388.1555274376
2003-11-17,1193390.263763851,1109221.3659314383,1114204.2488331124,1071641.284385859,1119826.6813085363
2003-11-18,1165554.5976702624,1097794.3130481003,1080297.242774478,1055436.063089627,1110640.7504555972
2003-11-19,1181148.4608805128,1106563.9117725224,1102475.809846409,1066813.548237656,1113527.3399960254
2003-11-20,1161468.0698363597,1096997.0768004258,1078231.1060689113,1054418.554791291,1107911.404808742
2003-11-21,1176551.119287429,1101514.7488705826,1090523.7299862863,1060876.2444598388,1115513.6553091898
2003-11-24,1212641.1710522056,1115599.255912836,1128911.1776339908,1080915.530511571,1128660.064353839
2003-11-25,1219581.6570525975,1119585.4371512095,1140332.1104197428,1086522.176803464,1129265.5946175808
2003-11-26,1230545.1421319253,1123305.8729736914,1151005.8793783896,1091752.255198887,1133981.3513990035
2003-11-27,1235172.983387567,1125697.581716716,1157867.5879946626,1095100.533193667,1134768.2452419894
2003-11-28,1233930.2517159535,1124368.8546372582,1153849.6763938004,1093241.6647166964,1135552.734814493
2003-12-01,1260698.5394401024,1136327.398352379,1189873.6466292331,1109959.9036812277,1142821.593294165
2003-12-02,1255168.5032797814,1134201.435025246,1183469.3852540452,1107006.393449949,1140849.5751085044
2003-12-03,1243813.6449657255,1132075.4716981137,1177065.1238788571,1104047.7642770736,1133577.9806350134
2003-12-04,1257318.507019125,1136858.889184162,1191474.7119730301,1110747.497389294,1139007.012794247
2003-12-05,1236375.0483512452,1129152.2721233065,1168259.2644879736,1100004.6233185267,1131050.4904082664
2003-12-08,1252322.16667461,1136327.398352379,1188480.973917486,1110077.661835051,1135281.768635439
2003-12-09,1226232.4323612682,1127292.0542120652,1160368.2995792597,1097439.9437146843,1124555.0020577984
2003-12-10,1227881.7772104272,1127557.799627957,1161105.2979121185,1097815.2280323133,1125683.0289276296
2003-12-11,1259013.603960266,1139782.0887589694,1196176.253061958,1115061.013527991,1136540.1332661635
2003-12-12,1263577.912893339,1141908.0520861023,1202275.549609756,1118032.068227441,1137632.1531280163
2003-12-15,1246759.1007238717,1136061.6529364875,1185502.4841033113,1109869.4897983358,1130795.4134473058
2003-12-16,1257587.8985109515,1142705.2883337769,1205813.1416074792,1119201.642279308,1131108.8973476556
2003-12-17,1264790.1431185936,1145362.7424926925,1213945.5370045432,1122933.477342905,1133815.2545359477
2003-12-18,1304692.2477803137,1159447.249534946,1257047.2326089838,1142665.1489268919,1149662.4299165322
2003-12-19,1306402.874803386,1160361.3981945924,1259960.6133755986,1143928.4719086695,1149898.7328672074
